time;tag;message
2026.01.14 11:00:00;VETO;authorization denied: outside session window (server hour 11, window 12-20)
2026.01.14 11:15:00;VETO;authorization denied: outside session window (server hour 11, window 12-20)
2026.01.14 11:30:00;VETO;authorization denied: outside session window (server hour 11, window 12-20)
2026.01.14 11:45:00;VETO;authorization denied: outside session window (server hour 11, window 12-20)
2026.01.14 16:30:00;DECISION;setup LONG score=0.85 entry=1.35 inv=1.34 tgt=0.00 [BOS long lvl=1.35|RelVol=1.10|VPnode d=0.00|VWAPside|CycleTurn w=-0.88<--0.98]
2026.01.14 16:30:00;DECISION;TP capped 0.00294 -> 0.00259 (3.0xATR)
2026.01.14 16:30:00;VETO;risk veto: max positions
2026.01.14 19:15:00;VETO;signal rejected: volume: relVol 0.94 < 1.00
2026.01.15 00:01:00;VETO;signal rejected: score 0.30 < 0.55 [CHoCH long lvl=1.34|RelVol=1.52|Retest@1.34]
2026.01.15 00:15:00;VETO;outlier bar masked, z=5.1
2026.01.15 06:00:00;DECISION;setup SHORT score=0.65 entry=1.34 inv=1.34 tgt=0.00 AWAIT-RETEST [CHoCH short lvl=1.34|RelVol=1.24|Retest@1.34|VPnode d=0.00|VWAPside]
2026.01.15 06:15:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.15 06:30:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.15 06:45:00;VETO;authorization denied: outside session window (server hour 06, window 12-20)
2026.01.15 07:00:00;VETO;authorization denied: outside session window (server hour 07, window 12-20)
2026.01.15 09:15:00;VETO;outlier bar masked, z=4.3
2026.01.15 12:45:00;DECISION;setup SHORT score=0.95 entry=1.34 inv=1.34 tgt=0.00 [BOS short lvl=1.34|RelVol=1.03|VPnode d=0.00|VWAPside|CycleTurn w=0.02<-0.82|ADX=32]
2026.01.15 12:45:00;DECISION;TP capped 0.00414 -> 0.00311 (3.0xATR)
2026.01.15 12:45:00;VETO;risk veto: max positions
2026.01.15 12:51:40;RISK;deal closed pnl=-82.20 streak=1 lock=0
2026.01.15 14:15:00;VETO;signal rejected: volume: relVol 0.83 < 1.00
2026.01.15 15:45:00;VETO;outlier bar masked, z=3.7
2026.01.15 16:45:00;VETO;outlier bar masked, z=5.3
2026.01.15 22:15:00;VETO;signal rejected: volume: relVol 0.87 < 1.00
2026.01.16 04:30:00;DECISION;setup LONG score=0.65 entry=1.34 inv=1.34 tgt=0.00 AWAIT-RETEST [CHoCH long lvl=1.34|RelVol=1.06|Retest@1.34|VPnode d=0.00|VWAPside]
2026.01.16 04:45:00;VETO;authorization denied: outside session window (server hour 04, window 12-20)
2026.01.16 05:00:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.16 05:15:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.16 05:30:00;VETO;authorization denied: outside session window (server hour 05, window 12-20)
2026.01.16 10:15:00;VETO;signal rejected: volume: relVol 0.81 < 1.00
2026.01.16 17:30:00;VETO;outlier bar masked, z=7.1
2026.01.16 17:45:00;VETO;outlier bar masked, z=4.3
2026.01.16 20:15:00;VETO;signal rejected: volume: relVol 0.71 < 1.00
2026.01.16 23:45:00;DECISION;setup SHORT score=0.85 entry=1.34 inv=1.34 tgt=0.00 [BOS short lvl=1.34|RelVol=1.03|VPnode d=0.00|VWAPside|CycleTurn w=0.79<-0.95]
2026.01.16 23:45:00;VETO;authorization denied: outside session window (server hour 23, window 12-20)
2026.01.19 00:01:00;VETO;authorization denied: outside session window (server hour 00, window 12-20)
2026.01.19 00:15:00;VETO;outlier bar masked, z=14.1
2026.01.19 00:30:00;VETO;outlier bar masked, z=3.5
2026.01.19 00:45:00;VETO;authorization denied: outside session window (server hour 00, window 12-20)
2026.01.19 01:00:00;VETO;authorization denied: outside session window (server hour 01, window 12-20)
2026.01.19 01:15:00;VETO;outlier bar masked, z=11.7
2026.01.19 01:45:00;VETO;outlier bar masked, z=7.9
2026.01.19 02:15:00;VETO;outlier bar masked, z=5.6
2026.01.19 02:30:00;VETO;outlier bar masked, z=4.4
2026.01.19 02:45:00;DECISION;setup LONG score=0.65 entry=1.34 inv=1.33 tgt=0.00 [BOS long lvl=1.34|RelVol=2.10|VPnode d=0.00|VWAPside]
2026.01.19 02:45:00;VETO;authorization denied: outside session window (server hour 02, window 12-20)
2026.01.19 03:00:00;VETO;authorization denied: outside session window (server hour 03, window 12-20)
2026.01.19 03:15:00;VETO;authorization denied: outside session window (server hour 03, window 12-20)
2026.01.19 03:30:00;VETO;authorization denied: outside session window (server hour 03, window 12-20)
2026.01.19 09:15:00;DECISION;setup LONG score=0.80 entry=1.34 inv=1.34 tgt=0.00 [BOS long lvl=1.34|RelVol=1.34|VPnear|VWAPside|CycleTurn w=0.78<-0.74|ADX=37]
2026.01.19 09:15:00;VETO;authorization denied: outside session window (server hour 09, window 12-20)
2026.01.19 09:30:00;VETO;authorization denied: outside session window (server hour 09, window 12-20)
2026.01.19 09:45:00;VETO;outlier bar masked, z=4.6
2026.01.19 15:45:00;VETO;signal rejected: volume: relVol 0.51 < 1.00
2026.01.19 23:30:00;VETO;signal rejected: volume: relVol 0.30 < 1.00
2026.01.20 00:15:00;VETO;outlier bar masked, z=4.5
2026.01.20 01:00:00;VETO;outlier bar masked, z=4.4
